OlinkID,AssayType,UniProt,Assay,Panel,Block,DataAnalysisRefID,BimodalDistribution,LODNPX,LODCount,LODMethod
OID20880,assay,Q13308,PTK7,Neurology,A,E80005,FALSE,5.3364766581918,3666,lod_npx
OID20881,assay,P23276,KEL,Neurology,A,E80005,FALSE,0.320608697322923,25438,lod_npx
OID20882,assay,Q9UPY6,WASF3,Neurology,A,E80005,FALSE,7.7430216449499,1710,lod_npx
OID20883,assay,Q8WUW1,BRK1,Neurology,A,E80005,FALSE,0.581635797482687,20198,lod_npx
OID20884,assay,O95466,FMNL1,Neurology,A,E80005,FALSE,3.88686982964635,12948,lod_npx
OID20885,assay,Q9NS71,GKN1,Neurology,A,E80005,FALSE,2.1990008236249,17730,lod_npx
OID20886,assay,Q9UJ72,ANXA10,Neurology,A,E80005,FALSE,1.2461995818591,7498,lod_npx
OID20887,assay,P30519,HMOX2,Neurology,A,E80005,FALSE,-0.247919392405509,22680,lod_npx
OID20888,assay,Q86Z14,KLB,Neurology,A,E80005,FALSE,3.71993517646388,6434,lod_npx
OID20889,assay,Q6UXK2,ISLR2,Neurology,A,E80005,FALSE,3.91237328659293,39438,lod_npx
OID20890,assay,Q92917,GPKOW,Neurology,A,E80005,FALSE,0.274599051628612,60762,lod_npx
OID20891,assay,P42892,ECE1,Neurology,A,E80005,FALSE,2.06958557722089,10292,lod_npx
OID20892,assay,Q9UHV9,PFDN2,Neurology,A,E80005,FALSE,4.43368817836211,6962,lod_npx
OID20893,assay,Q92851,CASP10,Neurology,A,E80005,FALSE,7.53182991042235,3568,lod_npx
OID20894,assay,Q9NQ88,TIGAR,Neurology,A,E80005,FALSE,2.74866437816796,6376,lod_npx
OID20895,assay,Q96B36,AKT1S1,Neurology,A,E80005,FALSE,3.39227683613051,6788,lod_npx
OID20896,assay,O95994,AGR2,Neurology,A,E80005,FALSE,2.08732341951874,2202,lod_npx
OID20897,assay,P16444,DPEP1,Neurology,B,E80005,FALSE,-2.84380495906831,33730,lod_npx
OID20899,assay,Q9Y4K4,MAP4K5,Neurology,B,E80005,FALSE,-1.41112459361716,16524,lod_npx
OID20900,assay,O95256,IL18RAP,Neurology,B,E80005,FALSE,-3.44432586780499,30488,lod_npx
OID20901,assay,P52943,CRIP2,Neurology,B,E80005,FALSE,-1.05860242527927,20790,lod_npx
OID20902,assay,P63098,PPP3R1,Neurology,B,E80005,FALSE,-0.936605744201719,22396,lod_npx
OID20903,assay,P14868,DARS1,Neurology,B,E80005,FALSE,0.936592935582794,6916,lod_npx
OID20904,assay,Q9Y6D9,MAD1L1,Neurology,B,E80005,FALSE,-1.45270692162641,20004,lod_npx
OID20905,assay,O14944,EREG,Neurology,B,E80005,FALSE,-0.216930284186432,117476,lod_npx
OID20906,assay,Q86WV1,SKAP1,Neurology,B,E80005,FALSE,-1.31696975243035,11504,lod_npx
OID20907,assay,P29218,IMPA1,Neurology,B,E80005,FALSE,0.0712803313357708,70786,lod_npx
OID20908,assay,P18031,PTPN1,Neurology,B,E80005,FALSE,0.374203261378081,57766,lod_npx
OID20909,assay,P36269,GGT5,Neurology,B,E80005,FALSE,-0.930669537381098,2446,lod_npx
OID20910,assay,Q16740,CLPP,Neurology,B,E80005,FALSE,0.17351666729335,75862,lod_npx
OID20911,assay,P05231,IL6,Neurology,B,E80005,FALSE,-1.15510173523964,3886,lod_npx
OID20912,assay,Q92932,PTPRN2,Neurology,B,E80005,FALSE,-3.28780014893401,9502,lod_npx
OID20913,assay,Q9HAN9,NMNAT1,Neurology,B,E80005,FALSE,-0.033240359639334,46778,lod_npx
OID20914,assay,O95727,CRTAM,Neurology,B,E80005,FALSE,-4.43157722297912,14554,lod_npx
OID20915,assay,P15509,CSF2RA,Neurology,B,E80005,FALSE,-2.94839173469833,16918,lod_npx
OID20916,assay,P11464,PSG1,Neurology,B,E80005,FALSE,NA,NA,NA
OID20917,assay,Q8NBI3,DRAXIN,Neurology,B,E80005,FALSE,-2.1852354191895,17174,lod_npx
OID20918,assay,O00559,EBAG9,Neurology,B,E80005,FALSE,-0.801905689676039,26052,lod_npx
OID20919,assay,Q9BZM5,ULBP2,Neurology,B,E80005,FALSE,-0.577972250623354,83586,lod_npx
OID20920,assay,P01138,NGF,Neurology,B,E80005,FALSE,0.306766419041383,121752,lod_npx
OID20921,assay,Q96IU4,ABHD14B,Neurology,B,E80005,FALSE,-0.0750928544643612,15400,lod_npx
OID20922,assay,Q8TCT1,PHOSPHO1,Neurology,B,E80005,FALSE,-0.960270713466746,64590,lod_npx
OID20923,assay,P78560,CRADD,Neurology,B,E80005,FALSE,-0.720310016448359,2126,lod_npx
OID20924,assay,Q08629,SPOCK1,Neurology,B,E80005,FALSE,-2.31809644408123,6362,lod_npx
OID20925,assay,P09466,PAEP,Neurology,B,E80005,FALSE,-3.30319119265087,27926,lod_npx
OID20926,assay,O00308,WWP2,Neurology,B,E80005,FALSE,-0.951894653994495,15550,lod_npx
OID20927,assay,P07741,APRT,Neurology,B,E80005,FALSE,-1.62141122397644,7086,lod_npx
OID20928,assay,Q8IUN9,CLEC10A,Neurology,B,E80005,FALSE,-3.27188448647601,5964,lod_npx
OID20930,assay,Q9HD42,CHMP1A,Neurology,B,E80005,FALSE,0.971716466746729,133064,lod_npx
OID20931,assay,Q02083,NAAA,Neurology,B,E80005,FALSE,-3.24223955099459,2460,lod_npx
OID20932,assay,P50453,SERPINB9,Neurology,B,E80005,FALSE,-0.669335415018678,45786,lod_npx
OID20933,assay,O60609,GFRA3,Neurology,B,E80005,FALSE,-5.22875294645387,8380,lod_npx
OID20934,assay,Q9UBT3,DKK4,Neurology,B,E80005,FALSE,-4.24656135458902,4296,lod_npx
OID20935,assay,P52798,EFNA4,Neurology,B,E80005,FALSE,-4.78705693492359,7744,lod_npx
OID20936,assay,Q2TAL6,VWC2,Neurology,B,E80005,FALSE,-3.45570173627328,5808,lod_npx
OID20937,assay,Q13451,FKBP5,Neurology,B,E80005,FALSE,-1.72664404368996,6306,lod_npx
OID20938,assay,Q2MKA7,RSPO1,Neurology,B,E80005,FALSE,-2.11904835825899,6060,lod_npx
OID20939,assay,Q96NZ8,WFIKKN1,Neurology,B,E80005,FALSE,-2.56923015819452,10512,lod_npx
OID20940,assay,Q9H5V8,CDCP1,Neurology,B,E80005,FALSE,0.453229629308028,30488,lod_npx
OID20941,assay,P38484,IFNGR2,Neurology,B,E80005,FALSE,-2.08878974111548,16436,lod_npx
OID20942,assay,Q15814,TBCC,Neurology,B,E80005,FALSE,-2.08573251467082,17154,lod_npx
OID20943,assay,Q14108,SCARB2,Neurology,B,E80005,FALSE,-3.82352052577456,18324,lod_npx
OID20944,assay,P78333,GPC5,Neurology,B,E80005,FALSE,-3.27511654765055,7588,lod_npx
OID20945,assay,Q9Y6Y9,LY96,Neurology,B,E80005,FALSE,-1.64543890903093,33858,lod_npx
OID20946,assay,O43155,FLRT2,Neurology,B,E80005,FALSE,-1.56691645011782,18588,lod_npx
OID20947,assay,Q9H3S3,TMPRSS5,Neurology,B,E80005,FALSE,-3.57483649615883,3644,lod_npx
OID20948,assay,Q53H47,SETMAR,Neurology,B,E80005,FALSE,-4.07489591676435,18420,lod_npx
OID20949,assay,P16278,GLB1,Neurology,B,E80005,FALSE,-1.39625482189047,38614,lod_npx
OID20950,assay,P08134,RHOC,Neurology,B,E80005,FALSE,-3.67688076723288,8802,lod_npx
OID20951,assay,Q8NFP4,MDGA1,Neurology,B,E80005,FALSE,-5.73060722691244,3942,lod_npx
OID20952,assay,P40222,TXLNA,Neurology,B,E80005,FALSE,-2.37629491274053,7848,lod_npx
OID20953,assay,O43557,TNFSF14,Neurology,B,E80005,FALSE,-3.22087502656862,5392,lod_npx
OID20954,assay,P48740,MASP1,Neurology,B,E80005,FALSE,-2.40031164233018,44276,lod_npx
OID20955,assay,O95630,STAMBP,Neurology,B,E80005,FALSE,-2.2872624479236,10902,lod_npx
OID20956,assay,Q6XZF7,DNMBP,Neurology,B,E80005,FALSE,-3.47979481180756,13830,lod_npx
OID20957,assay,Q92752,TNR,Neurology,B,E80005,FALSE,-2.66402537221681,9912,lod_npx
OID20958,assay,Q6P1N0,CC2D1A,Neurology,B,E80005,FALSE,-1.88721955252393,14642,lod_npx
OID20959,assay,Q8WV92,MITD1,Neurology,B,E80005,FALSE,-2.02586206645765,12148,lod_npx
OID20960,assay,Q02790,FKBP4,Neurology,B,E80005,FALSE,-2.95222897210814,6852,lod_npx
OID20961,assay,P06748,NPM1,Neurology,B,E80005,FALSE,-0.371468665274236,124900,lod_npx
OID20962,assay,Q06830,PRDX1,Neurology,B,E80005,FALSE,-0.798513491086126,44456,lod_npx
OID20963,assay,P22079,LPO,Neurology,B,E80005,FALSE,-3.00114361837279,34098,lod_npx
OID20964,assay,O95407,TNFRSF6B,Neurology,B,E80005,FALSE,-4.05678734655264,3616,lod_npx
OID20965,assay,Q6ISS4,LAIR2,Neurology,B,E80005,FALSE,-2.65799230769089,6188,lod_npx
OID20966,assay,Q9NZQ7,CD274,Neurology,B,E80005,FALSE,-5.03805671732853,1530,lod_npx
OID20967,assay,O00220,TNFRSF10A,Neurology,B,E80005,FALSE,-0.300797443172602,7724,lod_npx
OID20968,assay,Q92765,FRZB,Neurology,B,E80005,FALSE,-4.7330058215302,10964,lod_npx
OID20969,assay,Q06323,PSME1,Neurology,B,E80005,FALSE,1.41125998888973,25356,lod_npx
OID20970,assay,Q6UX15,LAYN,Neurology,B,E80005,FALSE,-3.72253913288044,13042,lod_npx
OID20971,assay,O76070,SNCG,Neurology,B,E80005,FALSE,-2.40138126130585,4704,lod_npx
OID20972,assay,O95817,BAG3,Neurology,B,E80005,FALSE,0.427372572277894,19030,lod_npx
OID20973,assay,O14618,CCS,Neurology,B,E80005,FALSE,-0.0171585808851269,3380,lod_npx
OID20974,assay,O60242,ADGRB3,Neurology,B,E80005,FALSE,-5.57070049309771,3098,lod_npx
OID20975,assay,P50135,HNMT,Neurology,B,E80005,FALSE,-4.70816163015796,4300,lod_npx
OID20976,assay,P78423,CX3CL1,Neurology,B,E80005,FALSE,-3.16212866762646,3112,lod_npx
OID20977,assay,Q8WWN9,IPCEF1,Neurology,B,E80005,FALSE,-3.52022854166207,2360,lod_npx
OID20978,assay,P02771,AFP,Neurology,B,E80005,FALSE,-4.76989961725948,5112,lod_npx
OID20979,assay,O15232,MATN3,Neurology,B,E80005,FALSE,-5.3022865862566,13318,lod_npx
OID20980,assay,Q9NPH6,OBP2B,Neurology,B,E80005,FALSE,-5.40788846114338,3678,lod_npx
OID20981,assay,O14763,TNFRSF10B,Neurology,B,E80005,FALSE,-3.48288286455092,5442,lod_npx
OID20982,assay,O15197,EPHB6,Neurology,B,E80005,FALSE,-5.75152734429787,3790,lod_npx
OID20983,assay,P01258,CALCA,Neurology,B,E80005,FALSE,-3.28331290708047,4226,lod_npx
OID20984,assay,Q8N474,SFRP1,Neurology,B,E80005,FALSE,-4.82954753692009,4462,lod_npx
OID20985,assay,Q07011,TNFRSF9,Neurology,B,E80005,FALSE,-3.00826805385058,9884,lod_npx
OID20986,assay,Q9H477,RBKS,Neurology,B,E80005,FALSE,-4.34004434242715,4732,lod_npx
OID20987,assay,P56279,TCL1A,Neurology,B,E80005,FALSE,-3.68814210187126,21822,lod_npx
OID20988,assay,P08962,CD63,Neurology,B,E80005,FALSE,-4.00682067517491,1634,lod_npx
OID20989,assay,Q9UL46,PSME2,Neurology,B,E80005,FALSE,-2.1942389077862,11394,lod_npx
OID20990,assay,P07306,ASGR1,Neurology,B,E80005,FALSE,-1.90987010595981,9604,lod_npx
OID20992,assay,Q9BYC5,FUT8,Neurology,B,E80005,FALSE,-1.33130972258481,74788,lod_npx
OID20993,assay,Q99426,TBCB,Neurology,B,E80005,FALSE,-0.62773270238515,8178,lod_npx
OID20994,assay,P12644,BMP4,Neurology,B,E80005,FALSE,-2.34783752256468,2594,lod_npx
OID20995,assay,P28325,CST5,Neurology,B,E80005,FALSE,-2.3535075603973,7326,lod_npx
OID20996,assay,Q9NR71,ASAH2,Neurology,B,E80005,FALSE,-4.17886157332222,3274,lod_npx
OID20997,assay,P10145,CXCL8,Neurology,B,E80005,FALSE,-3.08941404808228,13450,lod_npx
OID20998,assay,Q96GW7,BCAN,Neurology,B,E80005,FALSE,-1.95910582366644,7888,lod_npx
OID20999,assay,P37023,ACVRL1,Neurology,B,E80005,FALSE,-2.98680001981199,6422,lod_npx
OID21000,assay,P23588,EIF4B,Neurology,B,E80005,FALSE,1.90648773619352,4930,lod_npx
OID21001,assay,Q9P0K1,ADAM22,Neurology,B,E80005,FALSE,-2.41117757386734,1552,lod_npx
OID21002,assay,O15496,PLA2G10,Neurology,B,E80005,FALSE,-1.82142191668093,1952,lod_npx
OID21003,assay,Q9BS40,LXN,Neurology,B,E80005,FALSE,-0.440649570077107,5982,lod_npx
OID21004,assay,P13500,CCL2,Neurology,B,E80005,FALSE,-5.24449457154707,694,lod_npx
OID21005,assay,P55291,CDH15,Neurology,C,E80005,FALSE,-0.28875361282351,47792,lod_npx
OID21006,assay,O94779,CNTN5,Neurology,C,E80005,FALSE,-2.24862044305921,45526,lod_npx
OID21007,assay,Q9HCK4,ROBO2,Neurology,C,E80005,FALSE,-0.518135030131124,28952,lod_npx
OID21008,assay,P22223,CDH3,Neurology,C,E80005,FALSE,-1.15229579200289,38416,lod_npx
OID21009,assay,Q08345,DDR1,Neurology,C,E80005,FALSE,-3.30846669858245,33480,lod_npx
OID21010,assay,Q08708,CD300C,Neurology,C,E80005,FALSE,-3.17530476426521,54836,lod_npx
OID21011,assay,P15151,PVR,Neurology,C,E80005,FALSE,-3.17192614181239,47568,lod_npx
OID21012,assay,Q8NBS9,TXNDC5,Neurology,C,E80005,FALSE,0.11109270567413,9750,lod_npx
OID21013,assay,P21217_Q11128,FUT3_FUT5,Neurology,C,E80005,FALSE,-4.23786025656005,103816,lod_npx
OID21014,assay,P52823,STC1,Neurology,C,E80005,FALSE,-1.76711016772921,9554,lod_npx
OID21015,assay,Q9H446,RWDD1,Neurology,C,E80005,FALSE,-0.156460338069063,50702,lod_npx
OID21016,assay,Q9NP79,VTA1,Neurology,C,E80005,FALSE,-0.818450116839982,8922,lod_npx
OID21017,assay,P15311,EZR,Neurology,C,E80005,FALSE,0.0896443407874772,109496,lod_npx
OID21018,assay,P01732,CD8A,Neurology,C,E80005,FALSE,-2.25132836475259,42840,lod_npx
OID21019,assay,P22894,MMP8,Neurology,C,E80005,FALSE,-2.07838451251857,63684,lod_npx
OID21020,assay,Q92854,SEMA4D,Neurology,C,E80005,FALSE,-1.56627900065906,19708,lod_npx
OID21021,assay,O14737,PDCD5,Neurology,C,E80005,FALSE,-0.618474070939932,12156,lod_npx
OID21022,assay,Q9UNZ2,NSFL1C,Neurology,C,E80005,FALSE,-0.906606203056627,8426,lod_npx
OID21023,assay,P35237,SERPINB6,Neurology,C,E80005,FALSE,-1.26462358071812,30034,lod_npx
OID21024,assay,O43927,CXCL13,Neurology,C,E80005,FALSE,-3.23966941073341,119770,lod_npx
OID21025,assay,P28906,CD34,Neurology,C,E80005,FALSE,-0.955967591252338,21546,lod_npx
OID21026,assay,P13611,VCAN,Neurology,C,E80005,FALSE,-1.85216247251709,20636,lod_npx
OID21027,assay,Q96CD2,PPCDC,Neurology,C,E80005,FALSE,-2.6183393842233,30584,lod_npx
OID21028,assay,P17405,SMPD1,Neurology,C,E80005,FALSE,-0.842017045999684,20056,lod_npx
OID21029,assay,Q10589,BST2,Neurology,C,E80005,FALSE,-0.0394786545221102,21980,lod_npx
OID21030,assay,Q99731,CCL19,Neurology,C,E80005,FALSE,-6.11313971381973,7100,lod_npx
OID21031,assay,P50225,SULT1A1,Neurology,C,E80005,FALSE,0.0937802601234896,28786,lod_npx
OID21032,assay,Q8NBJ7,SUMF2,Neurology,C,E80005,FALSE,-2.1479335588865,60970,lod_npx
OID21033,assay,P01236,PRL,Neurology,C,E80005,FALSE,-4.47496156294547,101712,lod_npx
OID21034,assay,Q14739,LBR,Neurology,C,E80005,FALSE,-1.19106169572446,63942,lod_npx
OID21035,assay,P13473,LAMP2,Neurology,C,E80005,FALSE,-4.10165320994185,133902,lod_npx
OID21036,assay,P12429,ANXA3,Neurology,C,E80005,FALSE,-2.79670919710577,36644,lod_npx
OID21037,assay,P06733,ENO1,Neurology,C,E80005,FALSE,-1.51839646896817,7802,lod_npx
OID21038,assay,P05060,CHGB,Neurology,C,E80005,FALSE,-0.175567805558586,13328,lod_npx
OID21039,assay,P78325,ADAM8,Neurology,C,E80005,FALSE,-3.51061421691614,25778,lod_npx
OID21040,assay,P04233,CD74,Neurology,C,E80005,FALSE,-1.80633359788025,34810,lod_npx
OID21041,assay,O00214,LGALS8,Neurology,C,E80005,FALSE,-1.2603636246448,20568,lod_npx
OID21042,assay,O14625,CXCL11,Neurology,C,E80005,FALSE,-3.00136565256746,21162,lod_npx
OID21043,assay,Q01469,FABP5,Neurology,C,E80005,FALSE,-1.87770505869546,502890,lod_npx
OID21044,assay,Q6P4E1,GOLM2,Neurology,C,E80005,FALSE,-1.66745501879411,12978,lod_npx
OID21045,assay,Q6NW40,RGMB,Neurology,C,E80005,FALSE,-0.848985887293632,75486,lod_npx
OID21046,assay,P09104,ENO2,Neurology,C,E80005,FALSE,-0.131345325588316,19612,lod_npx
OID21047,assay,P01178,OXT,Neurology,C,E80005,FALSE,-4.8450883323114,103870,lod_npx
OID21048,assay,Q96GP6,SCARF2,Neurology,C,E80005,FALSE,-1.269822434905,48970,lod_npx
OID21049,assay,P28908,TNFRSF8,Neurology,C,E80005,FALSE,-3.10164338413567,47884,lod_npx
OID21050,assay,P04216,THY1,Neurology,C,E80005,FALSE,-5.9356280479704,4234,lod_npx
OID21051,assay,Q10588,BST1,Neurology,C,E80005,FALSE,-0.884296961966839,37670,lod_npx
OID21052,assay,O75509,TNFRSF21,Neurology,C,E80005,FALSE,-2.98675614071287,23874,lod_npx
OID21053,assay,Q9BRF8,CPPED1,Neurology,C,E80005,FALSE,-1.97195666073681,70098,lod_npx
OID21054,assay,P14384,CPM,Neurology,C,E80005,FALSE,-4.02391445578083,109940,lod_npx
OID21055,assay,O14594,NCAN,Neurology,C,E80005,FALSE,-4.0128610058467,121306,lod_npx
OID21056,assay,P25774,CTSS,Neurology,C,E80005,FALSE,-5.50494103791939,67076,lod_npx
OID21057,assay,Q16288,NTRK3,Neurology,C,E80005,FALSE,0.268331259362912,10092,lod_npx
OID21058,assay,Q6ZMJ2,SCARA5,Neurology,C,E80005,FALSE,-2.76076012120685,12500,lod_npx
OID21059,assay,P30533,LRPAP1,Neurology,C,E80005,FALSE,-3.09103682989315,26556,lod_npx
OID21060,assay,P48052,CPA2,Neurology,C,E80005,FALSE,-3.59650562269549,61826,lod_npx
OID21061,assay,Q9P126,CLEC1B,Neurology,C,E80005,FALSE,-1.3253190288972,8348,lod_npx
OID21062,assay,P14207,FOLR2,Neurology,C,E80005,FALSE,-4.23208272037478,68256,lod_npx
OID21063,assay,P21757,MSR1,Neurology,C,E80005,FALSE,-0.992186940170001,17784,lod_npx
OID21064,assay,P57087,JAM2,Neurology,C,E80005,FALSE,-3.79398261750956,29650,lod_npx
OID21065,assay,Q96B86,RGMA,Neurology,C,E80005,FALSE,-3.02433263866885,34596,lod_npx
OID21066,assay,O94907,DKK1,Neurology,C,E80005,FALSE,-3.87622280514053,49034,lod_npx
OID21067,assay,Q9UBW5,BIN2,Neurology,D,E80005,FALSE,2.769794028093,10750,lod_npx
OID21068,assay,O76076,CCN5,Neurology,D,E80005,FALSE,-6.24768420503843,149282,lod_npx
OID21069,assay,P01215,CGA,Neurology,D,E80005,FALSE,NA,NA,NA
OID21070,assay,P05067,APP,Neurology,D,E80005,FALSE,0.547757143128746,463072,lod_npx
OID21071,assay,P11215,ITGAM,Neurology,D,E80005,FALSE,0.633654592142847,80816,lod_npx
OID21072,assay,P02749,APOH,Neurology,D,E80005,FALSE,1.26799979105167,57502,lod_npx
OID21073,assay,P14174,MIF,Neurology,D,E80005,FALSE,-1.1522417802916,74806,lod_npx
OID21074,assay,Q15818,NPTX1,Neurology,D,E80005,FALSE,-0.355899466682696,47098,lod_npx
OID21075,assay,P19440,GGT1,Neurology,D,E80005,FALSE,-1.39689160342207,56626,lod_npx
OID21076,assay,P50895,BCAM,Neurology,D,E80005,FALSE,-0.599092955882802,71974,lod_npx
OID21077,assay,P31948,STIP1,Neurology,D,E80005,FALSE,1.07802182144604,66378,lod_npx
OID21078,assay,Q9NZD4,AHSP,Neurology,D,E80005,FALSE,-2.59080822488363,52344,lod_npx
OID21079,assay,Q02487,DSC2,Neurology,D,E80005,FALSE,-1.00761471162777,40866,lod_npx
OID21080,assay,Q04900,CD164,Neurology,D,E80005,FALSE,-0.162618669158189,1268558,lod_npx
OID21081,assay,O60462,NRP2,Neurology,D,E80005,FALSE,-1.11735991764934,34848,lod_npx
OID21082,assay,O15389,SIGLEC5,Neurology,D,E80005,FALSE,-2.55326169393491,49462,lod_npx
OID21083,assay,P08254,MMP3,Neurology,D,E80005,FALSE,-3.13195545740094,233782,lod_npx
OID21084,assay,P23381,WARS1,Neurology,D,E80005,FALSE,-2.23054843312104,95280,lod_npx
OID21085,assay,Q14112,NID2,Neurology,D,E80005,FALSE,-0.855430432810531,42698,lod_npx
OID21086,assay,P12081,HARS1,Neurology,D,E80005,FALSE,1.15715575970043,75544,lod_npx
OID21087,assay,P30086,PEBP1,Neurology,D,E80005,FALSE,-1.77924516130423,3994008,lod_npx
OID21088,assay,P30740,SERPINB1,Neurology,D,E80005,FALSE,-1.43559984898047,228016,lod_npx
OID21089,assay,Q96F46,IL17RA,Neurology,D,E80005,FALSE,0.21696985651998,102514,lod_npx
OID21090,assay,Q86T13,CLEC14A,Neurology,D,E80005,FALSE,-0.157717976215181,52122,lod_npx
OID21091,assay,Q9HCN6,GP6,Neurology,D,E80005,FALSE,-3.9289024324314,103586,lod_npx
OID21092,assay,Q9P232,CNTN3,Neurology,D,E80005,FALSE,-1.78133409189545,65550,lod_npx
OID21093,assay,P55103,INHBC,Neurology,D,E80005,FALSE,-2.29638466582717,25604,lod_npx
OID21094,assay,Q96FE7,PIK3IP1,Neurology,D,E80005,FALSE,-0.661187887540788,34408,lod_npx
OID21095,assay,O15394,NCAM2,Neurology,D,E80005,FALSE,0.0600828570285987,16090,lod_npx
OID21096,assay,P23280,CA6,Neurology,D,E80005,FALSE,-1.82547996357403,72300,lod_npx
OID21097,assay,P00995,SPINK1,Neurology,D,E80005,FALSE,-0.701475847991575,32446,lod_npx
OID21098,assay,Q9UGT4,SUSD2,Neurology,D,E80005,FALSE,-1.36514156034867,45278,lod_npx
OID21099,assay,Q14696,MESD,Neurology,D,E80005,FALSE,0.229030966543696,16994,lod_npx
OID21100,assay,P05164,MPO,Neurology,D,E80005,FALSE,-1.88080022603028,322384,lod_npx
OID21101,assay,Q02747,GUCA2A,Neurology,D,E80005,FALSE,-6.51695493619259,31458,lod_npx
OID21102,assay,P01833,PIGR,Neurology,D,E80005,FALSE,-0.897339657950765,735260,lod_npx
OID21103,assay,P14780,MMP9,Neurology,D,E80005,FALSE,-1.095191389541,88848,lod_npx
OID21104,assay,P35442,THBS2,Neurology,D,E80005,FALSE,-1.46915290717233,284488,lod_npx
OID21105,assay,Q13093,PLA2G7,Neurology,D,E80005,FALSE,-2.12807232661993,51214,lod_npx
OID21106,assay,Q15155,NOMO1,Neurology,D,E80005,FALSE,-2.63801531428913,61690,lod_npx
OID21107,assay,P22105,TNXB,Neurology,D,E80005,FALSE,-2.29115051383577,95800,lod_npx
OID21108,assay,Q6YHK3,CD109,Neurology,D,E80005,FALSE,-0.819142707243491,43780,lod_npx
OID21109,assay,O43278,SPINT1,Neurology,D,E80005,FALSE,-1.16701189845503,25572,lod_npx
OID21110,assay,P14209,CD99,Neurology,D,E80005,FALSE,-3.21758414452439,187610,lod_npx
OID21111,assay,Q96RD9,FCRL5,Neurology,D,E80005,FALSE,-2.4217478887568,37440,lod_npx
OID21112,assay,Q9Y240,CLEC11A,Neurology,D,E80005,FALSE,-1.94678438733722,91456,lod_npx
OID21113,assay,Q14126,DSG2,Neurology,D,E80005,FALSE,-1.45151565246468,86392,lod_npx
OID21114,assay,P04179,SOD2,Neurology,D,E80005,FALSE,-1.29663415819424,209224,lod_npx
OID21115,assay,Q9UKK9,NUDT5,Neurology,D,E80005,FALSE,-0.126822882139086,898392,lod_npx
OID21116,assay,P14778,IL1R1,Neurology,D,E80005,FALSE,-1.53008445814931,67762,lod_npx
OID21117,assay,Q8IWV2,CNTN4,Neurology,D,E80005,FALSE,-0.196928041945333,74836,lod_npx
OID21118,assay,P63313,TMSB10,Neurology,D,E80005,FALSE,-1.62416371554274,43096,lod_npx
OID21119,assay,Q8N6Q3,CD177,Neurology,D,E80005,FALSE,-2.15023577601898,68890,lod_npx
OID21120,assay,Q5T2D2,TREML2,Neurology,D,E80005,FALSE,-1.66217861129081,21684,lod_npx
OID21121,assay,Q99972,MYOC,Neurology,D,E80005,FALSE,-2.77071200633333,56994,lod_npx
OID21122,assay,Q8TCZ2,CD99L2,Neurology,D,E80005,FALSE,-3.04057301171154,86218,lod_npx
OID21123,assay,P20774,OGN,Neurology,D,E80005,FALSE,-1.94985394082937,91726,lod_npx
OID21124,assay,P00749,PLAU,Neurology,D,E80005,FALSE,-2.17712641340617,100440,lod_npx
OID21125,assay,P20827,EFNA1,Neurology,D,E80005,FALSE,NA,NA,NA
OID21126,assay,Q9NPH3,IL1RAP,Neurology,D,E80005,FALSE,-2.19523773282515,85704,lod_npx
OID21127,assay,O43505,B4GAT1,Neurology,D,E80005,FALSE,-2.50981448375209,26322,lod_npx
OID21128,assay,P00352,ALDH1A1,Neurology,D,E80005,FALSE,-1.83138278532205,41564,lod_npx
OID21129,assay,Q9UKJ1,PILRA,Neurology,D,E80005,FALSE,-3.94738667415837,61616,lod_npx
OID21130,assay,Q6UXG3,CD300LG,Neurology,D,E80005,FALSE,-0.319605182530019,55096,lod_npx
OID21131,assay,P16284,PECAM1,Neurology,D,E80005,FALSE,-2.42060950142673,272106,lod_npx
OID21132,assay,P22749,GNLY,Neurology,D,E80005,FALSE,-3.57760397562444,119028,lod_npx
OID21133,assay,P06734,FCER2,Neurology,D,E80005,FALSE,-3.04823988490749,79082,lod_npx
OID21134,assay,Q08431,MFGE8,Neurology,D,E80005,FALSE,-0.942310871193675,58576,lod_npx
OID21135,assay,Q16881,TXNRD1,Neurology,D,E80005,FALSE,-0.670607364075923,30694,lod_npx
OID21136,assay,P16871,IL7R,Neurology,D,E80005,FALSE,-1.10712801865037,82248,lod_npx
OID21137,assay,Q8TDQ0,HAVCR2,Neurology,D,E80005,FALSE,-0.71673523055336,41840,lod_npx
OID21138,assay,P15289,ARSA,Neurology,D,E80005,FALSE,1.92136556232141,6590,lod_npx
OID21139,assay,P08648,ITGA5,Neurology,D,E80005,FALSE,0.0699652415609364,23646,lod_npx
OID21140,assay,O15117,FYB1,Neurology,D,E80005,FALSE,-2.27098876773745,30554,lod_npx
OID21141,assay,P30043,BLVRB,Neurology,D,E80005,FALSE,0.132810932506957,25958,lod_npx
OID21142,assay,Q969Z4,RELT,Neurology,D,E80005,FALSE,-2.09657162028982,41060,lod_npx
OID21143,assay,P07108,DBI,Neurology,D,E80005,FALSE,0.575529299863665,535236,lod_npx
OID21144,assay,Q9Y279,VSIG4,Neurology,D,E80005,FALSE,-0.933369921642076,70862,lod_npx
OID21145,assay,P20333,TNFRSF1B,Neurology,D,E80005,FALSE,-1.49861799715978,87364,lod_npx
OID21146,assay,P11717,IGF2R,Neurology,D,E80005,FALSE,-0.565500019248583,20676,lod_npx
